ID_REF,VALUE,Ratio,Flagged?,INV_VALUE
YKL186C,-0.04364,1.1057,FALSE,0.04364
YGR158C,0.04908,0.89314,FALSE,-0.04908
YJL050W,0.21965,0.60304,FALSE,-0.21965
YAL034W-A,-0.01797,1.04225,FALSE,0.01797
YMR100W,0.03671,0.91894,FALSE,-0.03671
YIR019C,-0.54798,3.53163,FALSE,0.54798
YBR119W,0.06806,0.85495,FALSE,-0.06806
YKL074C,0.12968,0.74186,FALSE,-0.12968
YBR057C,-0.04045,1.0976,FALSE,0.04045
YGR055W,-0.13862,1.37599,FALSE,0.13862
YHL036W,-0.1009,1.26154,FALSE,0.1009
YGR007W,-0.02976,1.07093,FALSE,0.02976
YDR386W,0.03715,0.91801,TRUE,-0.03715
YNR043W,-0.14908,1.40956,FALSE,0.14908
YMR004W,-0.06801,1.16952,FALSE,0.06801
YER042W,0.00947,0.97843,FALSE,-0.00947
YHR023W,0.16314,0.68684,FALSE,-0.16314
YOR326W,0.10952,0.7771,FALSE,-0.10952
YKL129C,-0.22886,1.69378,FALSE,0.22886
YAL029C,-0.08611,1.2193,FALSE,0.08611
YMR109W,-0.09762,1.25206,FALSE,0.09762
n1,0.01369,0.96896,FALSE,-0.01369
n2,0.00873,0.98011,FALSE,-0.00873
YGL122C,0.33559,0.46176,FALSE,-0.33559
YPL190C,-0.05358,1.1313,FALSE,0.05358
YLR382C,0.05189,0.88738,FALSE,-0.05189
YMR080C,0.09733,0.79922,FALSE,-0.09733
YHR086W,0.10006,0.79422,FALSE,-0.10006
YNL137C,0.11333,0.77032,FALSE,-0.11333
YPL126W,0.0586,0.87377,FALSE,-0.0586
YKR048C,-0.05032,1.12283,FALSE,0.05032
YNL240C,0.05641,0.8782,FALSE,-0.05641
YGR232W,-0.09832,1.25406,FALSE,0.09832
YDL040C,0.10667,0.78222,FALSE,-0.10667
YGR147C,0.13348,0.7354,FALSE,-0.13348
YPR131C,-0.04593,1.11156,FALSE,0.04593
YLR457C,0.03343,0.92591,FALSE,-0.03343
YDR162C,-0.08797,1.22454,FALSE,0.08797
YGL091C,0.03137,0.93031,FALSE,-0.03137
YPR155C,-0.05763,1.14189,FALSE,0.05763
YJL116C,0.04796,0.89544,FALSE,-0.04796
YDR397C,0.16269,0.68755,FALSE,-0.16269
YJL206C-A,-0.11175,1.29344,FALSE,0.11175
YPR149W,0.60348,0.24919,FALSE,-0.60348
YNL036W,-0.05712,1.14056,FALSE,0.05712
YPL024W,-0.00934,1.02175,FALSE,0.00934
YBL024W,0.25319,0.55823,FALSE,-0.25319
YHR042W,0.16143,0.68955,FALSE,-0.16143
YPL006W,-0.1181,1.31251,FALSE,0.1181
YML031W,0.13846,0.72701,FALSE,-0.13846
YOR372C,0.19147,0.64348,FALSE,-0.19147
YML120C,-0.07824,1.19741,FALSE,0.07824
YOL104C,-0.23339,1.71153,FALSE,0.23339
YHR124W,-0.02387,1.05649,FALSE,0.02387
YLR265C,-0.09297,1.23871,FALSE,0.09297
YHR004C,-0.03606,1.08658,FALSE,0.03606
YIL048W,0.12638,0.74752,FALSE,-0.12638
YJL076W,0.08921,0.8143,FALSE,-0.08921
YPL226W,0.20937,0.6175,FALSE,-0.20937
YOR156C,0.1623,0.68817,TRUE,-0.1623
YCL017C,-0.06794,1.16933,FALSE,0.06794
YKL040C,0.01044,0.97626,FALSE,-0.01044
YDR176W,0.18827,0.64822,FALSE,-0.18827
YOL042W,0.02883,0.93576,FALSE,-0.02883
YMR285C,0.14122,0.7224,FALSE,-0.14122
YML118W,-0.09978,1.25828,FALSE,0.09978
YBR212W,-0.01525,1.03575,FALSE,0.01525
YLR138W,0.02087,0.95308,FALSE,-0.02087
YDL002C,0.02232,0.94991,FALSE,-0.02232
YDL208W,0.1679,0.67936,FALSE,-0.1679
YPR052C,0.20596,0.62236,FALSE,-0.20596
YBR090C-A,-0.08399,1.21337,FALSE,0.08399
YDR456W,-0.02435,1.05768,FALSE,0.02435
YFR002W,-0.0218,1.05149,FALSE,0.0218
YGL221C,-0.07488,1.18818,FALSE,0.07488
YMR309C,0.12103,0.75678,FALSE,-0.12103
YPL174C,-0.00065,1.0015,FALSE,0.00065
YPL124W,0.16385,0.68572,FALSE,-0.16385
YPL211W,0.03704,0.91825,FALSE,-0.03704
YIL164C,-0.16371,1.45784,FALSE,0.16371
YJL126W,-0.00756,1.01756,FALSE,0.00756
YLR351C,-0.08963,1.22921,FALSE,0.08963
YHR077C,-0.01359,1.03178,FALSE,0.01359
YHR170W,0.131,0.73961,FALSE,-0.131
YLR363C,0.08229,0.8274,FALSE,-0.08229
YJR132W,-0.0559,1.13735,FALSE,0.0559
YLR195C,0.03469,0.92323,FALSE,-0.03469
YJR112W,-0.05127,1.12532,FALSE,0.05127
YOR206W,0.11866,0.76091,FALSE,-0.11866
YLR002C,0.0874,0.81771,FALSE,-0.0874
YPL093W,0.22791,0.59169,FALSE,-0.22791
YNR053C,0.25891,0.55092,FALSE,-0.25891
YDL014W,0.23451,0.58276,FALSE,-0.23451
YOL041C,0.14885,0.70982,FALSE,-0.14885
YNL175C,TRUE,,,
YDL148C,0.03878,0.91457,FALSE,-0.03878
YNL110C,0.25704,0.5533,FALSE,-0.25704
YER002W,0.00911,0.97924,FALSE,-0.00911
YNL061W,0.018,0.95941,FALSE,-0.018
YPL043W,0.33308,0.46443,FALSE,-0.33308
YOR310C,0.15583,0.6985,FALSE,-0.15583
YOL144W,0.12875,0.74345,FALSE,-0.12875
YIL038C,0.10026,0.79386,FALSE,-0.10026
YPR072W,-0.0316,1.07547,FALSE,0.0316
YDR432W,0.34006,0.45702,TRUE,-0.34006
YBR170C,0.03018,0.93288,FALSE,-0.03018
YMR091C,-0.01546,1.03625,FALSE,0.01546
YNL183C,0.00558,0.98722,FALSE,-0.00558
YEL062W,-0.09359,1.24049,FALSE,0.09359
YOR209C,-0.07791,1.1965,FALSE,0.07791
YGL067W,0.0318,0.92939,FALSE,-0.0318
YNL251C,-0.03816,1.09184,FALSE,0.03816
YDR043C,-0.01875,1.04411,FALSE,0.01875
YBR066C,-0.05795,1.14275,FALSE,0.05795
YDL167C,0.49217,0.32198,TRUE,-0.49217
YGL111W,0.06046,0.87003,FALSE,-0.06046
YER126C,0.05221,0.88672,FALSE,-0.05221
YJL041W,0.01176,0.97329,FALSE,-0.01176
YGR159C,0.22125,0.60083,FALSE,-0.22125
YJR062C,-0.12659,1.3384,FALSE,0.12659
YBR188C,0.12948,0.7422,FALSE,-0.12948
YER009W,-0.03732,1.08974,FALSE,0.03732
YAL015C,-0.12507,1.33375,FALSE,0.12507
YOL043C,-0.00763,1.01772,FALSE,0.00763
YDR001C,-0.29779,1.98515,FALSE,0.29779
YBR001C,-0.22093,1.66315,FALSE,0.22093
YJL208C,0.17457,0.66901,FALSE,-0.17457
YOR373W,0.28047,0.52424,FALSE,-0.28047
YDR356W,0.08959,0.81361,FALSE,-0.08959
YOL069W,0.12538,0.74924,FALSE,-0.12538
YER006W,0.13444,0.73377,FALSE,-0.13444
YDR150W,0.33424,0.46319,FALSE,-0.33424
YOR098C,0.14748,0.71206,FALSE,-0.14748
YKL068W,0.08188,0.82816,FALSE,-0.08188
YMR047C,0.03954,0.91297,FALSE,-0.03954
YKL057C,0.07943,0.83285,FALSE,-0.07943
YKR082W,0.06832,0.85444,FALSE,-0.06832
YGL092W,0.02772,0.93817,FALSE,-0.02772
YER105C,0.00672,0.98465,FALSE,-0.00672
YIL115C,-0.00071,1.00162,FALSE,0.00071
YBL079W,0.05484,0.88138,FALSE,-0.05484
YML103C,0.04842,0.8945,FALSE,-0.04842
YJL039C,0.08989,0.81303,FALSE,-0.08989
YLR335W,0.08488,0.82247,FALSE,-0.08488
YDR192C,-0.08721,1.22239,FALSE,0.08721
YGL172W,0.19509,0.63814,FALSE,-0.19509
YMR153W,0.07381,0.84371,FALSE,-0.07381
YGR119C,0.14822,0.71086,FALSE,-0.14822
YAR002W,-0.09629,1.24823,FALSE,0.09629
YJL061W,0.13559,0.73183,FALSE,-0.13559
YDL116W,0.04261,0.90655,FALSE,-0.04261
YJR042W,0.02475,0.94461,FALSE,-0.02475
YGL151W,-0.01793,1.04214,FALSE,0.01793
YPR168W,0.01143,0.97403,FALSE,-0.01143
YHR195W,-0.05426,1.13307,FALSE,0.05426
YLR093C,-0.20035,1.58616,FALSE,0.20035
YKL120W,0.07455,0.84226,FALSE,-0.07455
YAL051W,-0.04769,1.11607,FALSE,0.04769
YKL055C,0.04977,0.89173,FALSE,-0.04977
YGL038C,0.1054,0.78451,FALSE,-0.1054
YKL134C,0.07844,0.83476,FALSE,-0.07844
YPL134C,-0.07207,1.1805,FALSE,0.07207
YOR222W,-0.03091,1.07376,FALSE,0.03091
YML060W,0.30474,0.49575,FALSE,-0.30474
YGR179C,0.03735,0.9176,FALSE,-0.03735
YGL055W,0.14612,0.71429,FALSE,-0.14612
YIL136W,-0.13755,1.37262,FALSE,0.13755
YHL020C,0.04158,0.9087,FALSE,-0.04158
YJR073C,-0.51148,3.247,FALSE,0.51148
YJL212C,0.15161,0.70532,FALSE,-0.15161
YPR194C,-0.01265,1.02955,FALSE,0.01265
YBR129C,0.01164,0.97356,FALSE,-0.01164
YPR075C,-0.05018,1.12248,FALSE,0.05018
YML065W,0.07649,0.83852,TRUE,-0.07649
YBR060C,0.00418,0.99043,FALSE,-0.00418
YLL004W,0.03202,0.92892,FALSE,-0.03202
YPR162C,-0.07562,1.1902,FALSE,0.07562
YNL261W,-0.06646,1.16535,FALSE,0.06646
YHR118C,-0.04856,1.1183,FALSE,0.04856
YGR038W,0.07889,0.83389,TRUE,-0.07889
YOR130C,-0.49805,3.1481,FALSE,0.49805
YAR044W,0.10131,0.79193,FALSE,-0.10131
YDL019C,0.00772,0.98239,FALSE,-0.00772
YHR073W,0.0306,0.93196,FALSE,-0.0306
YKR003W,-0.28114,1.91048,FALSE,0.28114
YHR001W,-0.13161,1.35398,FALSE,0.13161
YJR051W,-0.13897,1.3771,FALSE,0.13897
YJL002C,0.22445,0.59642,FALSE,-0.22445
YOR102W,0.15748,0.69586,FALSE,-0.15748
YOR103C,0.17506,0.66825,FALSE,-0.17506
YOR085W,0.12349,0.75251,FALSE,-0.12349
YDL232W,-0.69072,4.90587,FALSE,0.69072
YGL226C-A,0.03966,0.91273,FALSE,-0.03966
YML019W,0.15712,0.69643,FALSE,-0.15712
YER154W,0.02504,0.94398,FALSE,-0.02504
YPL196W,-0.17175,1.48507,FALSE,0.17175
YHR179W,0.06134,0.86828,FALSE,-0.06134
YPL171C,0.00458,0.98951,FALSE,-0.00458
p1,-0.02246,1.05308,FALSE,0.02246
p2,-0.02424,1.0574,FALSE,0.02424
YER165W,0.07705,0.83744,FALSE,-0.07705
YOR269W,0.06449,0.86201,FALSE,-0.06449
YGR078C,0.01071,0.97565,FALSE,-0.01071
YDR488C,0.24356,0.57074,FALSE,-0.24356
YER007W,-0.03485,1.08354,FALSE,0.03485
YDR538W,0.07605,0.83936,FALSE,-0.07605
YBR279W,-0.00325,1.0075,FALSE,0.00325
YMR174C,-0.06816,1.16992,FALSE,0.06816
YER129W,0.14664,0.71345,FALSE,-0.14664
YDR251W,-0.23562,1.72034,FALSE,0.23562
YIR006C,0.11559,0.76632,FALSE,-0.11559
YGL094C,-0.07712,1.19432,FALSE,0.07712
YKL025C,0.04199,0.90784,FALSE,-0.04199
YHR063C,-0.02962,1.07058,FALSE,0.02962
YIL145C,0.00139,0.9968,FALSE,-0.00139
YKR002W,0.1113,0.77393,FALSE,-0.1113
YCR077C,0.16912,0.67745,FALSE,-0.16912
YJL223C,0.04696,0.89751,FALSE,-0.04696
YEL049W,0.22023,0.60224,TRUE,-0.22023
YCR104W,0.12661,0.74713,FALSE,-0.12661
YLR461W,0.17858,0.66286,FALSE,-0.17858
YFL020C,0.03406,0.92457,FALSE,-0.03406
YNR076W,0.09226,0.80861,TRUE,-0.09226
YAR020C,0.07104,0.8491,FALSE,-0.07104
YNL015W,-0.21839,1.65344,FALSE,0.21839
YCL052C,-0.05397,1.13231,FALSE,0.05397
YGR178C,0.06481,0.86137,FALSE,-0.06481
YBR233W,0.17275,0.67181,FALSE,-0.17275
YJL128C,0.01668,0.96232,TRUE,-0.01668
YBR295W,-0.15994,1.44524,FALSE,0.15994
YLR151C,-0.00238,1.00549,FALSE,0.00238
YDR228C,-0.12094,1.32112,FALSE,0.12094
YBR186W,0.0386,0.91495,FALSE,-0.0386
YIL071C,-0.11439,1.30135,FALSE,0.11439
YKR097W,-0.15357,1.42418,FALSE,0.15357
YNL289W,0.79476,0.16041,FALSE,-0.79476
YGL134W,-0.03849,1.09267,FALSE,0.03849
YDL127W,-0.83529,6.84362,FALSE,0.83529
YHR071W,-0.36592,2.3223,FALSE,0.36592
YER059W,-0.04008,1.09668,FALSE,0.04008
YIL050W,0.19268,0.64168,FALSE,-0.19268
YPL219W,-0.09604,1.2475,FALSE,0.09604
YDL179W,0.50298,0.31406,FALSE,-0.50298
YEL058W,-0.28172,1.91301,FALSE,0.28172
YGR202C,0.03241,0.92808,FALSE,-0.03241
YER178W,0.05809,0.8748,FALSE,-0.05809
YBR221C,-0.01723,1.04047,FALSE,0.01723
YLR044C,0.19726,0.63495,FALSE,-0.19726
YDR081C,0.01694,0.96174,FALSE,-0.01694
YLR134W,0.05326,0.88459,FALSE,-0.05326
YGR087C,0.07435,0.84266,FALSE,-0.07435
YGL248W,-0.3428,2.20192,FALSE,0.3428
YOR360C,0.14866,0.71013,FALSE,-0.14866
YPR002W,-0.56052,3.63517,FALSE,0.56052
YCL043C,-0.12933,1.34687,FALSE,0.12933
YGL013C,-0.05264,1.12885,FALSE,0.05264
YOR328W,-0.15508,1.42916,FALSE,0.15508
YIL013C,-0.17459,1.49481,FALSE,0.17459
YPL058C,0.18317,0.65588,FALSE,-0.18317
YDR406W,-0.05574,1.13694,FALSE,0.05574
YNL231C,0.233,0.58479,FALSE,-0.233
YNL264C,0.00312,0.99284,FALSE,-0.00312
YBL005W,-0.03213,1.07678,FALSE,0.03213
YOR153W,-0.00877,1.02041,FALSE,0.00877
YDR113C,0.31212,0.48739,FALSE,-0.31212
YMR076C,0.35865,0.43788,FALSE,-0.35865
YGR193C,0.02306,0.9483,FALSE,-0.02306
YBR035C,-0.03945,1.09508,FALSE,0.03945
YER149C,0.06257,0.86583,FALSE,-0.06257
YBL017C,-0.22637,1.68409,FALSE,0.22637
YOR036W,-0.21513,1.64107,FALSE,0.21513
YLR148W,-0.1361,1.36805,FALSE,0.1361
YPL154C,-0.37595,2.37657,FALSE,0.37595
YMR231W,-0.10412,1.27091,FALSE,0.10412
YDR323C,0.00832,0.98103,FALSE,-0.00832
YJL053W,-0.20725,1.61159,FALSE,0.20725
YCR044C,-0.04487,1.10885,FALSE,0.04487
YFR023W,-0.0778,1.19619,FALSE,0.0778
YDR079W,0.102,0.79067,FALSE,-0.102
YMR257C,0.0578,0.87539,FALSE,-0.0578
YBL080C,0.09569,0.80225,FALSE,-0.09569
YER058W,0.02619,0.94148,FALSE,-0.02619
YER153C,0.23648,0.58012,FALSE,-0.23648
YOR158W,0.01142,0.97405,FALSE,-0.01142
YOR017W,0.11727,0.76336,FALSE,-0.11727
YJL023C,-0.34778,2.22728,FALSE,0.34778
YCR020C,-0.1313,1.353,FALSE,0.1313
YJR034W,-0.02386,1.05649,FALSE,0.02386
YLR067C,0.12492,0.75003,FALSE,-0.12492
YNR045W,0.19167,0.64318,FALSE,-0.19167
YGR222W,-0.02907,1.06922,FALSE,0.02907
YOR201C,0.04518,0.9012,FALSE,-0.04518
YNL003C,-0.11501,1.3032,TRUE,0.11501
YBL030C,-0.12535,1.3346,FALSE,0.12535
YKL197C,0.07029,0.85057,FALSE,-0.07029
YDR265W,0.05068,0.88986,FALSE,-0.05068
YOL147C,0.12447,0.75082,FALSE,-0.12447
YMR026C,-0.04671,1.11356,FALSE,0.04671
YLR191W,0.06445,0.86209,FALSE,-0.06445
YGL153W,0.03519,0.92218,FALSE,-0.03519
YOL044W,-0.02285,1.05402,FALSE,0.02285
YNL214W,0.04869,0.89395,FALSE,-0.04869
YHR160C,0.06753,0.85599,FALSE,-0.06753
YDL065C,0.06491,0.86116,FALSE,-0.06491
YJL210W,0.15153,0.70546,FALSE,-0.15153
YGR239C,0.00633,0.98553,FALSE,-0.00633
YAL055W,-0.01307,1.03055,FALSE,0.01307
YDR329C,0.00666,0.98479,FALSE,-0.00666
YGR133W,-0.08914,1.22785,FALSE,0.08914
YDR244W,-0.49264,3.10917,FALSE,0.49264
YNL329C,-0.0767,1.19316,FALSE,0.0767
YDR142C,0.07306,0.84517,FALSE,-0.07306
YGR077C,-0.01154,1.02692,FALSE,0.01154
YJL179W,-0.0853,1.21704,FALSE,0.0853
YGR240C,0.15813,0.69481,FALSE,-0.15813
YMR205C,0.03954,0.91298,FALSE,-0.03954
YIL107C,-0.22863,1.69291,FALSE,0.22863
YOL136C,0.21451,0.61022,FALSE,-0.21451
YHR185C,-0.08991,1.23,FALSE,0.08991
YNL317W,-0.09627,1.24815,FALSE,0.09627
YOR122C,-0.18467,1.52994,FALSE,0.18467
YGL025C,0.05039,0.89044,FALSE,-0.05039
YBR196C,-0.07807,1.19692,FALSE,0.07807
YCR012W,0.10525,0.78477,FALSE,-0.10525
YKL127W,-0.40231,2.5253,FALSE,0.40231
YMR105C,-0.38218,2.41088,FALSE,0.38218
YCL004W,0.01958,0.95592,FALSE,-0.01958
YJR153W,-0.55386,3.57985,FALSE,0.55386
YNL316C,0.05354,0.88401,FALSE,-0.05354
YGR132C,-0.05632,1.13848,FALSE,0.05632
YGR231C,-0.0392,1.09446,FALSE,0.0392
YKL043W,0.21885,0.60416,FALSE,-0.21885
YDR452W,0.06786,0.85534,FALSE,-0.06786
YDR281C,0.36212,0.43439,FALSE,-0.36212
YOL084W,-0.00697,1.01618,FALSE,0.00697
YER037W,0.04633,0.89881,FALSE,-0.04633
YAR071W,0.52124,0.30113,FALSE,-0.52124
YHR215W,0.64419,0.22688,FALSE,-0.64419
YDL236W,0.1087,0.77858,FALSE,-0.1087
YDL106C,-0.15415,1.42611,FALSE,0.15415
YNL097C,0.00368,0.99156,FALSE,-0.00368
YBR092C,0.57724,0.2647,FALSE,-0.57724
YFR034C,0.15238,0.70408,FALSE,-0.15238
YBR093C,0.41012,0.38894,FALSE,-0.41012
YDR481C,0.16256,0.68777,FALSE,-0.16256
YOL001W,-0.11484,1.30269,FALSE,0.11484
YGR233C,0.04439,0.90283,FALSE,-0.04439
YML123C,0.18416,0.6544,FALSE,-0.18416
YPL031C,-0.02593,1.06152,FALSE,0.02593
YJL117W,0.1565,0.69743,FALSE,-0.1565
YCR037C,0.11413,0.7689,FALSE,-0.11413
YBR106W,0.06635,0.85833,FALSE,-0.06635
YBR296C,-0.26713,1.84982,FALSE,0.26713
YJL198W,0.09623,0.80126,FALSE,-0.09623
YNR013C,0.05225,0.88665,FALSE,-0.05225
YOR386W,0.03853,0.9151,FALSE,-0.03853
YDR313C,-0.06872,1.17143,FALSE,0.06872
YGL023C,0.15549,0.69905,FALSE,-0.15549
YML061C,0.23341,0.58424,FALSE,-0.23341
YLR273C,-0.12033,1.31925,FALSE,0.12033
YIL045W,-0.02756,1.06553,FALSE,0.02756
YNL267W,-0.05638,1.13864,FALSE,0.05638
YBL022C,-0.0941,1.24193,FALSE,0.0941
YOR104W,0.10745,0.78083,FALSE,-0.10745
YPR154W,-0.15369,1.42459,FALSE,0.15369
YBL051C,0.06445,0.86208,FALSE,-0.06445
YOR363C,0.02019,0.95457,FALSE,-0.02019
YKL164C,0.42587,0.37509,FALSE,-0.42587
YKL163W,-0.21402,1.63687,FALSE,0.21402
YPR113W,0.08209,0.82778,FALSE,-0.08209
YBL105C,0.0141,0.96805,FALSE,-0.0141
YDR490C,0.0594,0.87216,FALSE,-0.0594
YOL100W,-0.09761,1.25203,FALSE,0.09761
YMR123W,-0.01295,1.03028,FALSE,0.01295
YMR008C,-0.41944,2.62688,FALSE,0.41944
YMR006C,0.39237,0.40516,FALSE,-0.39237
YOL011W,0.3154,0.48373,FALSE,-0.3154
YPL268W,-0.01324,1.03095,FALSE,0.01324
YDR501W,0.00795,0.98186,FALSE,-0.00795
YPR179C,0.0166,0.96249,FALSE,-0.0166
YDR295C,-0.03463,1.08299,FALSE,0.03463
YDR183W,-0.01661,1.039,FALSE,0.01661
YOR281C,-0.01687,1.03962,FALSE,0.01687
YGL008C,0.24485,0.56905,FALSE,-0.24485
YPL036W,0.27604,0.52961,FALSE,-0.27604
YGL006W,-0.28411,1.92356,FALSE,0.28411
YER132C,0.09048,0.81194,FALSE,-0.09048
YER003C,0.29971,0.50152,FALSE,-0.29971
YCR024C-A,0.17057,0.67519,FALSE,-0.17057
YEL017C-A,0.09241,0.80834,FALSE,-0.09241
YDR276C,0.02724,0.9392,FALSE,-0.02724
YGL167C,0.14596,0.71457,TRUE,-0.14596
YNL082W,0.15423,0.70108,FALSE,-0.15423
YDL095W,0.14961,0.70858,FALSE,-0.14961
YAL023C,0.19896,0.63246,FALSE,-0.19896
YOR321W,0.16424,0.6851,FALSE,-0.16424
YJR143C,0.27788,0.52737,FALSE,-0.27788
YDL093W,0.13348,0.7354,FALSE,-0.13348
YGR199W,0.08048,0.83085,TRUE,-0.08048
YKL128C,0.05519,0.88066,FALSE,-0.05519
YGL037C,-0.32202,2.09906,FALSE,0.32202
YPL096W,-0.04952,1.12077,FALSE,0.04952
YLR209C,-0.00759,1.01764,FALSE,0.00759
YOR266W,0.04583,0.89986,FALSE,-0.04583
YML069W,0.09291,0.8074,FALSE,-0.09291
YNL102W,0.50675,0.31135,FALSE,-0.50675
YBL035C,0.21537,0.60902,FALSE,-0.21537
YNL262W,0.35597,0.44059,FALSE,-0.35597
YBR088C,0.43643,0.36607,FALSE,-0.43643
YJR043C,0.20318,0.62636,FALSE,-0.20318
YCR014C,0.02068,0.95349,FALSE,-0.02068
YEL055C,0.19942,0.63179,FALSE,-0.19942
YMR129W,0.13702,0.72942,FALSE,-0.13702
YLR018C,0.00313,0.99282,FALSE,-0.00313
YNL221C,-0.01158,1.02702,FALSE,0.01158
YNR052C,0.05682,0.87736,FALSE,-0.05682
YNL282W,-0.06269,1.15528,FALSE,0.06269
YBR257W,-0.13024,1.34972,FALSE,0.13024
YAL033W,0.09534,0.8029,FALSE,-0.09534
YGR030C,-0.07042,1.17602,FALSE,0.07042
YBR167C,-0.00116,1.00268,FALSE,0.00116
YBL018C,0.00822,0.98126,FALSE,-0.00822
YNL055C,-0.34357,2.2058,FALSE,0.34357
YIL114C,0.1623,0.68817,TRUE,-0.1623
YPL188W,-0.18018,1.5142,FALSE,0.18018
YIL160C,-0.08839,1.22571,FALSE,0.08839
YGL205W,-0.02934,1.06989,FALSE,0.02934
YHR026W,0.15056,0.70704,FALSE,-0.15056
YMR267W,0.16821,0.67887,FALSE,-0.16821
YHR075C,-0.16236,1.45332,FALSE,0.16236
YNR032W,-0.07847,1.19804,FALSE,0.07847
YDL134C,0.00462,0.98941,FALSE,-0.00462
YDL188C,-0.00912,1.02122,FALSE,0.00912
YDR075W,0.10663,0.78229,FALSE,-0.10663
YDR435C,-0.11161,1.29304,FALSE,0.11161
YOL141W,0.04194,0.90795,FALSE,-0.04194
YPL179W,-0.00238,1.0055,FALSE,0.00238
YLR014C,0.03208,0.9288,FALSE,-0.03208
YBR276C,0.107,0.78163,FALSE,-0.107
YGR123C,0.12103,0.75678,FALSE,-0.12103
YPL148C,-0.01237,1.0289,TRUE,0.01237
YHR201C,0.02327,0.94783,FALSE,-0.02327
YML016C,-0.08755,1.22335,FALSE,0.08755
YDR436W,-0.22935,1.6957,FALSE,0.22935
YEL060C,-0.57014,3.71657,FALSE,0.57014
YMR297W,-0.10856,1.28399,FALSE,0.10856
YCL057W,-0.11999,1.31822,FALSE,0.11999
YER012W,-0.13272,1.35744,FALSE,0.13272
YOR362C,-0.02914,1.06941,FALSE,0.02914
YPR103W,-0.05993,1.14796,FALSE,0.05993
YJL001W,-0.13793,1.37382,FALSE,0.13793
YFR050C,-0.06558,1.16301,FALSE,0.06558
YMR314W,-0.07864,1.19849,FALSE,0.07864
YOL038W,0.07402,0.8433,TRUE,-0.07402
YBL041W,-0.06236,1.15442,FALSE,0.06236
YML092C,-0.01024,1.02386,FALSE,0.01024
YGR135W,-0.18993,1.54858,TRUE,0.18993
YIR008C,0.14986,0.70818,FALSE,-0.14986
YKL045W,0.17187,0.67318,FALSE,-0.17187
YIL095W,-0.08619,1.21951,FALSE,0.08619
YNL279W,-1.63958,43.60937,FALSE,1.63958
YJL108C,-0.37878,2.39211,FALSE,0.37878
YIL037C,-1.12289,13.27067,FALSE,1.12289
YPL192C,-1.25157,17.84732,FALSE,1.25157
YPL156C,-0.88733,7.71494,FALSE,0.88733
YIL117C,-0.57207,3.73311,FALSE,0.57207
YML047C,-1.16946,14.77256,FALSE,1.16946
YDL039C,0.64254,0.22775,FALSE,-0.64254
YGL053W,-0.88832,7.7325,FALSE,0.88832
YAR031W,-0.17214,1.48643,FALSE,0.17214
YDR300C,0.01593,0.96398,FALSE,-0.01593
YOR323C,-0.08083,1.20457,FALSE,0.08083
YER023W,-0.10339,1.2688,FALSE,0.10339
YDL043C,-0.09465,1.24352,FALSE,0.09465
YMR302C,-0.07138,1.17863,FALSE,0.07138
YKR086W,0.06399,0.86299,FALSE,-0.06399
YGR006W,0.00236,0.99457,FALSE,-0.00236
YLL036C,-0.03893,1.09378,TRUE,0.03893
YNR011C,-0.0182,1.04279,FALSE,0.0182
YJL203W,0.07636,0.83877,FALSE,-0.07636
YER013W,0.06183,0.86731,FALSE,-0.06183
YMR268C,0.03053,0.93211,FALSE,-0.03053
YDR243C,-0.04058,1.09795,FALSE,0.04058
YDR473C,0.04354,0.9046,FALSE,-0.04354
YGR091W,-0.04619,1.11221,FALSE,0.04619
YGR075C,-0.00643,1.01492,FALSE,0.00643
YML046W,-0.21844,1.65362,FALSE,0.21844
YPR178W,-0.00443,1.01025,FALSE,0.00443
YKL012W,-0.12909,1.34615,FALSE,0.12909
YDR235W,-0.02868,1.06827,FALSE,0.02868
YGL120C,0.06431,0.86236,FALSE,-0.06431
YAL032C,0.14358,0.71849,FALSE,-0.14358
YPL151C,0.00616,0.98592,FALSE,-0.00616
YBR237W,0.00805,0.98163,FALSE,-0.00805
YBR055C,-0.06342,1.15722,FALSE,0.06342
YHR165C,-0.04795,1.11673,FALSE,0.04795
YDL030W,0.0274,0.93885,FALSE,-0.0274
YKL116C,0.13241,0.73721,FALSE,-0.13241
YDL214C,-0.1823,1.52159,FALSE,0.1823
YKL181W,0.0977,0.79855,FALSE,-0.0977
YER099C,0.06022,0.87052,FALSE,-0.06022
YHL011C,-0.07091,1.17737,FALSE,0.07091
YBL068W,0.00684,0.98436,FALSE,-0.00684
YOL061W,0.04276,0.90624,FALSE,-0.04276
YOR361C,-0.04281,1.10358,FALSE,0.04281
YJL079C,0.03727,0.91777,FALSE,-0.03727
YKR013W,-0.25458,1.79715,FALSE,0.25458
YJL078C,0.29598,0.50585,FALSE,-0.29598
YDL055C,0.22947,0.58957,FALSE,-0.22947
YNL169C,-0.3212,2.09507,FALSE,0.3212
YGR170W,0.08757,0.81738,FALSE,-0.08757
YMR308C,-0.11,1.28824,FALSE,0.11
YDR126W,0.04057,0.91081,FALSE,-0.04057
YMR137C,-0.04331,1.10486,FALSE,0.04331
YDR505C,-0.05077,1.12401,FALSE,0.05077
YML017W,0.10554,0.78425,FALSE,-0.10554
YLL010C,0.1412,0.72244,FALSE,-0.1412
YLR019W,0.09518,0.80319,FALSE,-0.09518
YDR055W,0.08391,0.82431,FALSE,-0.08391
